CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Year,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,CRN_Attributes
18496,ART,4300,3,Fall,2021,BFA STUDIO PRACTICUM,"Pinckley, Donna L",,800,950,,,,CAWF
18498,ART,4300,3,Fall,2021,BFA STUDIO PRACTICUM,"Luckett, Sandra A",M,800,950,,,,CAWF
19410,ART,4300,3,Fall,2021,BFA STUDIO PRACTICUM,"Bella, Peter P",M,800,950,,,,CAWF
22401,ART,4300,3,Fall,2021,BFA STUDIO PRACTICUM,"Hornbrook, Jessie M",M,800,950,,,,CAWF
24012,ART,4300,3,Fall,2021,BFA STUDIO PRACTICUM,"Meador, William S",M,800,950,,,,CAWF
18728,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Luckett, Sandra A",,800,950,,,,CAWF
18729,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Smith, Elizabeth J",,800,950,,,,CAWF
18730,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Ogar, Raymond A",M,800,950,,,,CAWF
18732,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Laws, Holly L",,800,950,,,,CAWF
18733,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Massey, Bryan",M,800,950,,,,CAWF
18734,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Pinckley, Donna L",,800,950,,,,CAWF
18736,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Rospert, Jennifer L",,800,950,,,,CAWF
19411,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Bella, Peter P",M,800,950,,,,CAWF
22402,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Hornbrook, Jessie M",,800,950,,,,CAWF
24013,ART,4301,3,Fall,2021,BFA STUDIO PRACTICUM,"Meador, William S",,800,950,,,,CAWF
10358,ART,4325,3,Fall,2021,"DRAWING IV, EXPERIMENTAL","Rospert, Jennifer L",TR,1440,1720,,,,"ARTE,ARTS,CAAS,CAWF"
10363,ART,4328,3,Fall,2021,GRAPHIC DESIGN III,"Bella, Peter P",TR,800,1040,,,,"ARTE,ARTS,CAAS,CAWF"
10367,ART,4350,3,Fall,2021,ART EDUCATION PRACTICUM,"Harlow, Trina D",MW,800,1150,T,800,1040,"5S01,CAWF,EDEF"
24848,ART,4350,3,Fall,2021,ART EDUCATION PRACTICUM,"Harlow, Trina D",T,800,1040,R,800,1600,"CAWF,EDEF"
10381,ART,4361,3,Fall,2021,ART EDUCATION INTERNSHIP I,"Harlow, Trina D",MW,800,1150,T,1050,1330,"5S01,CAWF,EDI1"
24849,ART,4361,3,Fall,2021,ART EDUCATION INTERNSHIP I,"Harlow, Trina D",R,800,1600,T,1050,1330,"CAWF,EDI1"
10416,ART,4372,3,Fall,2021,SENIOR SEMINAR,"Greene, Carolyn A",MW,1500,1615,,,,"2Z01,CAWF"
10425,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Meador, William S",,0,2359,,,,"ARTE,CAWF"
10438,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Massey, Bryan",TR,800,1040,,,,"ARTE,CAWF"
10444,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Rospert, Jennifer L",,0,2359,,,,"ARTE,CAWF"
13613,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Ogar, Raymond A",MW,1700,1940,,,,"ARTE,CAWF"
15465,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Luckett, Sandra A",MW,1000,1240,,,,"ARTE,CAWF"
15466,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Laws, Holly L",,0,2359,,,,"ARTE,CAWF"
16279,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Smith, Elizabeth J",TR,1440,1720,,,,"ARTE,CAWF"
17372,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Pinckley, Donna L",,1050,1330,,,,"ARTE,CAWF"
21053,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Hornbrook, Jessie M",,1400,1640,,,,"ARTE,CAWF"
23150,ART,4388,3,Fall,2021,ADVANCED STUDIO,"Bella, Peter P",,0,2359,,,,"ARTE,CAWF"
10447,ART,4390,3,Fall,2021,SPECIAL STUDIES,"Massey, Bryan",,0,2359,,,,CAWF
10482,ART,4690,6,Fall,2021,ART EDUCATION INTERNSHIP II,"Young, Jeffry R",,0,2359,,,,"CAWF,TECF"
10484,ART,4691,6,Fall,2021,ART EDUCATION INTERNSHIP II,"Young, Jeffry R",,0,2359,,,,"CAWF,TECF"
21124,ART,4V02,3,Fall,2021,DIRECTED STUDY (3 hour),"Young, Jeffry R",,0,2359,,,,CAWF
21125,ART,4V02,3,Fall,2021,DIRECTED STUDY (3 hours),,,0,2359,,,,CAWF
21126,ART,4V02,3,Fall,2021,DIRECTED STUDY (3 hours),"Luckett, Sandra A",,0,2359,,,,CAWF
21127,ART,4V02,3,Fall,2021,DIRECTED STUDY (3 hours),,,0,2359,,,,CAWF
21128,ART,4V02,3,Fall,2021,DIRECTED STUDY (3 hours),"Seymour, Gayle M",,0,2359,,,,CAWF
25167,ART,4V02,3,Fall,2021,DIRECTED STUDY,"Massey, Bryan",,0,2359,,,,CAWF
21129,ART,4V71,3,Fall,2021,DIRECTED STUDIO PROBLEM (3hr),"Rospert, Jennifer L",,0,2359,,,,CAWF
21130,ART,4V71,3,Fall,2021,DIRECTED STUDIO PROBLEM (3hr),"Pinckley, Donna L",,0,2359,,,,CAWF
21131,ART,4V71,3,Fall,2021,DIRECTED STUDIO PROBLEM (3hr),"Massey, Bryan",,0,2359,,,,CAWF
21132,ART,4V75,6,Fall,2021,ART INTERNSHIP (6 hr),"Massey, Bryan",,0,2359,,,,CAWF
24884,ART,4V75,3,Fall,2021,BFA ART INTERNSHIP (3 hr),"Massey, Bryan",,0,2359,,,,CAWF
25675,ASTL,5340,3,Fall,2021,CULTURAL DIVERSITY: APPS,"Wake, Donna G",,,,,,,
12620,ASTL,6302,3,Fall,2021,MODELS OF TEACHING,"Whittingham, Jeffery L",,,,,,,
16914,ASTL,6380,3,Fall,2021,RESEARCH METHODS,"Cotabish, Alicia A",,0,2359,,,,
19253,ASTL,6380,3,Fall,2021,RESEARCH METHODS,"Cotabish, Alicia A",,0,2359,,,,
23674,ASTL,6380,3,Fall,2021,RESEARCH METHODS,"Cotabish, Alicia A",,,,,,,
25801,ASTL,6380,3,Fall,2021,RESEARCH METHODS,"Cotabish, Alicia A",,,,,,,
24936,ATTR,5101,1,Fall,2021,CLINICAL DEVELOPMENT I,"Epping, Ellen M",T,800,850,,,,"CHKC,CHKL"
24937,ATTR,5101,1,Fall,2021,CLINICAL DEVELOPMENT I,"Epping, Ellen M",T,800,850,,,,"CHKC,CHKL"
24938,ATTR,5101,1,Fall,2021,CLINICAL DEVELOPMENT I,"Epping, Ellen M",T,800,850,,,,"CHKC,CHKL"
23840,ATTR,5301,3,Fall,2021,AT CLINICAL EXPERIENCES I,"Griffin, Kaci L",TR,925,1040,,,,"CHKC,CHKL"
23842,ATTR,5301,3,Fall,2021,AT CLINICAL EXPERIENCES I,"Griffin, Kaci L",TR,925,1040,,,,"CHKC,CHKL"
23861,ATTR,5301,3,Fall,2021,AT CLINICAL EXPERIENCES I,"Smith, Aaron C",TR,925,1040,,,,"CHKC,CHKL"
23862,ATTR,5301,3,Fall,2021,AT CLINICAL EXPERIENCES I,"Smith, Aaron C",TR,925,1040,,,,"CHKC,CHKL"
24768,ATTR,5301,3,Fall,2021,AT CLINICAL EXPERIENCES I,,,,,,,,"CHKC,CHKL"
24769,ATTR,5301,3,Fall,2021,AT CLINICAL EXPERIENCES I,,,,,,,,"CHKC,CHKL"
25513,ATTR,5301,3,Fall,2021,AT CLINICAL EXPERIENCES I,"Riegel, Hannah N",TR,925,1040,,,,"CHKC,CHKL"
25514,ATTR,5301,3,Fall,2021,AT CLINICAL EXPERIENCES I,"Riegel, Hannah N",TR,925,1040,,,,"CHKC,CHKL"
23836,ATTR,5335,3,Fall,2021,THERAPEUTIC INTERVENTIONS I,"Epping, Ellen M",MW,800,915,,,,"CHKC,CHKL"
23853,ATTR,5351,3,Fall,2021,ORTHOPEDIC ASSESSMENT I,"Lee, Hyung Rock",MW,925,1040,,,,"CHKC,CHKL"
24752,ATTR,6330,3,Fall,2021,HEALTH CARE ADMINISTRATION,"Griffin, Kaci L",TR,800,915,,,,CHKC
24775,ATTR,6365,3,Fall,2021,TOPICS: Sports Medicine,"Hedderson, William C",MW,900,1015,,,,"CHKC,CHKL"
24939,ATTR,6404,4,Fall,2021,AT CLINICAL EXPERIENCES IV,"Strickland, David",TR,925,1040,,,,"CHKC,CHKL"
24940,ATTR,6404,4,Fall,2021,AT CLINICAL EXPERIENCES IV,"Strickland, David",TR,925,1040,,,,"CHKC,CHKL"
25509,ATTR,6404,4,Fall,2021,AT CLINICAL EXPERIENCES IV,"Strickland, David",TR,925,1040,,,,"CHKC,CHKL"
25648,ATTR,6404,4,Fall,2021,AT CLINICAL EXPERIENCES IV,"Rodriguez, Christopher E",TR,925,1040,,,,"CHKC,CHKL"
25649,ATTR,6404,4,Fall,2021,AT CLINICAL EXPERIENCES IV,"Rodriguez, Christopher E",TR,925,1045,,,,"CHKC,CHKL"
25146,BIOL,1100,1,Fall,2021,BIOLOGY LAB GENERAL EDUCATION,,,,,,,,CNCF
25646,BIOL,1100,1,Fall,2021,BIOLOGY LAB GENERAL EDUCATION,,,,,,,,CNCF
25795,BIOL,1100,1,Fall,2021,BIOLOGY LAB GENERAL EDUCATION,"Warren, Laurie W",M,1000,1150,,,,CNCF
25891,BIOL,1100,1,Fall,2021,BIOLOGY LAB GENERAL EDUCATION,"Little, Coleman Z",M,1500,1650,,,,CNCF
20575,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Waggoner, Benjamin M",TR,925,1040,M,1300,1450,"1I03,CNCF,CNLF"
20617,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,,,,,,,,"1I03,CNCF,CNLF"
20618,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Peppers, Krista C",T,1000,1150,MWF,1300,1350,"1I03,CNCF,CNLF"
20619,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,,,,,,,,"1I03,CNCF,CNLF"
20621,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,,,,,,,,"1I03,CNCF,CNLF"
20622,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Peppers, Krista C",M,1000,1150,MWF,1300,1350,"1I03,CNCF,CNLF"
20623,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,,,,,,,,"1I03,CNCF,CNLF"
20624,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,,,,,,,,"1I03,CNCF,CNLF"
20626,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Peppers, Krista C",R,1000,1150,MWF,1300,1350,"1I03,CNCF,CNLF"
20629,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Waggoner, Benjamin M",TR,925,1040,R,1440,1630,"1I03,5I01,CNCF,CNLF"
22956,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Waggoner, Benjamin M",TR,925,1040,W,1300,1450,"1I03,CNCF,CNLF"
22957,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Waggoner, Benjamin M",W,800,950,TR,925,1040,"1I03,CNCF,CNLF"
23273,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Little, Coleman Z",TR,1050,1205,M,1300,1450,"1I03,CNCF,CNLF"
23274,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Bland, Mark W",T,800,950,TR,1440,1555,"1I03,CNCF,CNLF"
24205,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Bland, Mark W",F,1000,1150,TR,1440,1555,"1I03,CNCF,CNLF"
24206,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Bland, Mark W",R,800,950,TR,1440,1555,"1I03,CNCF,CNLF"
24694,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Bland, Mark W",TR,1440,1555,M,1500,1650,"1I03,CNCF,CNLF"
24703,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Little, Coleman Z",R,800,950,TR,1050,1205,"1I03,CNCF,CNLF"
24805,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Little, Coleman Z",W,1300,1450,TR,1440,1555,"1I03,CNCF,CNLF"
24943,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Little, Coleman Z",T,800,950,TR,1440,1555,"1I03,CNCF,CNLF"
24944,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Little, Coleman Z",F,1000,1150,TR,1440,1555,"1I03,CNCF,CNLF"
25329,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Little, Coleman Z",TR,1050,1205,R,1440,1630,"1I03,CNCF,CNLF"
25737,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Little, Coleman Z",TR,1050,1205,M,1500,1650,"1I03,CNCF,CNLF"
25738,BIOL,1400,4,Fall,2021,EXPLORING CONCEPTS IN BIOLOGY,"Little, Coleman Z",T,1000,1150,TR,1440,1555,"1I03,CNCF,CNLF"
22960,BIOL,1401,4,Fall,2021,EXPLORING ECOLOGY/ENVIRONMENT,"Warren, Laurie W",M,1000,1150,MW,1400,1515,"1I03,CNCF,CNLF"
22961,BIOL,1401,4,Fall,2021,EXPLORING ECOLOGY/ENVIRONMENT,"Warren, Laurie W",W,1000,1150,MW,1400,1515,"1I03,CNCF,CNLF"
22962,BIOL,1401,4,Fall,2021,EXPLORING ECOLOGY/ENVIRONMENT,"Warren, Laurie W",MW,1400,1515,T,1440,1630,"1I03,CNCF,CNLF"
22963,BIOL,1401,4,Fall,2021,EXPLORING ECOLOGY/ENVIRONMENT,"Warren, Laurie W",F,800,950,MW,1400,1515,"1I03,CNCF,CNLF"
20585,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Hicks, Kristine K",T,1000,1150,TR,1215,1330,"1I03,CNCF,CNLF"
20586,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,,,,,,,,"1I03,CNCF,CNLF"
20587,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Hicks, Kristine K",T,800,950,TR,1215,1330,"1I03,CNCF,CNLF"
20606,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Hurley, Kyle W",MWF,800,850,F,1100,1250,"1I03,CNCF,CNLF"
20607,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Hurley, Kyle W",MWF,800,850,M,1400,1550,"1I03,CNCF,CNLF"
20608,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Hurley, Kyle W",MWF,800,850,F,900,1050,"1I03,CNCF,CNLF"
21199,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Thomas, Candice M",W,800,950,TR,925,1040,"1I03,CNCF,CNLF"
21200,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,,,,,,,,"1I03,CNCF,CNLF"
21313,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Hurley, Kyle W",MWF,800,850,M,1000,1150,"1I03,CNCF,CNLF"
21394,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Thomas, Candice M",TR,925,1040,R,1440,1630,"1I03,CNCF,CNLF"
21395,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Thomas, Candice M",TR,925,1040,W,1000,1150,"1I03,CNCF,CNLF"
22522,BIOL,1410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY I,"Hicks, Kristine K",R,800,950,TR,1215,1330,"1I03,CNCF,CNLF"
12424,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Padberg, Jeffrey J",TR,800,915,W,1400,1650,"1I03,5I01,CNCF,CNLF"
12425,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Padberg, Jeffrey J",TR,800,915,T,1440,1720,"1I03,5I01,CNCF,CNLF"
12430,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Runge, Steven W",TR,800,915,R,1050,1330,"1I03,5I01,CNCF,CNLF"
12433,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Runge, Steven W",TR,800,915,M,1300,1550,"1I03,5I01,CNCF,CNLF"
12437,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Runge, Steven W",TR,800,915,T,1050,1330,"1I03,5I01,CNCF,CNLF"
12438,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Puri, Amrita M",F,800,1050,TR,1440,1555,"1I03,5I01,CNCF,CNLF"
12442,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Puri, Amrita M",T,800,1040,TR,1440,1555,"1I03,5I01,CNCF,CNLF"
12443,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Padberg, Jeffrey J",TR,800,915,W,800,1050,"1I03,5I01,CNCF,CNLF"
12445,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Puri, Amrita M",W,900,1150,TR,1440,1555,"1I03,5I01,CNCF,CNLF"
12448,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Padberg, Jeffrey J",TR,800,915,R,1440,1720,"1I03,5I01,CNCF,CNLF"
12451,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Farris, Melinda L",R,1050,1330,TR,1605,1720,"1I03,5I01,CNCF,CNLF"
12458,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Runge, Steven W",F,800,1050,TR,1215,1330,"1I03,5I01,CNCF,CNLF"
12461,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Farris, Melinda L",R,800,1040,TR,1605,1720,"1I03,5I01,CNCF,CNLF"
12463,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Farris, Melinda L",T,1050,1330,TR,1605,1720,"1I03,5I01,CNCF,CNLF"
17067,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,,,,,,,,"1I03,5I01,CNCF,CNLF"
22953,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Runge, Steven W",T,800,1040,TR,1215,1330,"1I03,5I01,CNCF,CNLF"
22955,BIOL,1440,4,Fall,2021,PRIN OF BIOLOGY I,"Runge, Steven W",R,800,1040,TR,1215,1330,"1I03,5I01,CNCF,CNLF"
12459,BIOL,1441,4,Fall,2021,PRINCIPLES OF BIOLOGY II,"Karafit, Steven J",R,925,1205,MWF,1300,1350,"CNCF,CNLF"
12465,BIOL,1441,4,Fall,2021,PRINCIPLES OF BIOLOGY II,"Karafit, Steven J",MWF,900,950,T,1440,1720,"CNCF,CNLF"
12466,BIOL,1441,4,Fall,2021,PRINCIPLES OF BIOLOGY II,"Karafit, Steven J",MWF,900,950,T,925,1205,"CNCF,CNLF"
14703,BIOL,1441,4,Fall,2021,PRINCIPLES OF BIOLOGY II,"Karafit, Steven J",MWF,1300,1350,R,1440,1720,"CNCF,CNLF"
12468,BIOL,2405,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY,"Martin, Michael S",R,800,1040,MWF,900,950,"CNCF,CNLF,GSBI"
12470,BIOL,2405,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY,"Martin, Michael S",MWF,900,950,R,1440,1720,"CNCF,CNLF,GSBI"
22423,BIOL,2410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY II,"Martin, Michael S",TR,1050,1205,T,1440,1720,"CNCF,CNLF"
22521,BIOL,2410,4,Fall,2021,HUMAN ANATOMY & PHYSIOLOGY II,"Martin, Michael S",TR,1050,1205,W,1300,1550,"CNCF,CNLF"
12548,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,"Wainwright, Roger M",F,1500,1750,,,,"CNCF,CNLF"
12551,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,"Wainwright, Roger M",R,1440,1720,,,,"CNCF,CNLF"
12555,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,"Wainwright, Roger M",T,1440,1720,,,,"CNCF,CNLF"
12557,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,"Gomez-Kramer, Zaida M",F,900,1150,TR,1050,1205,"CNCF,CNLF"
12560,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,,,,,,,,"CNCF,CNLF"
13230,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,"Gomez-Kramer, Zaida M",TR,1050,1205,W,1300,1550,"CNCF,CNLF"
21396,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,"Wainwright, Roger M",M,1500,1750,,,,"CNCF,CNLF"
23762,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,"Hurley, Kyle W",MWF,900,950,T,925,1205,"CNCF,CNLF"
23764,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,"Hurley, Kyle W",MWF,900,950,R,925,1205,"CNCF,CNLF"
25057,BIOL,2411,4,Fall,2021,MICROBIOLOGY IN HUMAN AFFAIRS,,,,,,,,"CNCF,CNLF"
12566,BIOL,2490,4,Fall,2021,GENETICS,"Haselkorn, Tamara S",W,900,1150,TR,1050,1205,"CNCF,CNLF"
12568,BIOL,2490,4,Fall,2021,GENETICS,"Haselkorn, Tamara S",TR,1050,1205,T,1440,1720,"CNCF,CNLF"
12572,BIOL,2490,4,Fall,2021,GENETICS,"Haselkorn, Tamara S",TR,1050,1205,M,1400,1650,"CNCF,CNLF"
12579,BIOL,2490,4,Fall,2021,GENETICS,"Mukherjee, Arijit",R,925,1205,TR,1215,1330,"CNCF,CNLF"
24922,BIOL,2490,4,Fall,2021,GENETICS,"Mukherjee, Arijit",TR,1215,1330,W,1400,1650,"CNCF,CNLF"
24924,BIOL,2490,4,Fall,2021,GENETICS,,,,,,,,"CNCF,CNLF"
25071,BIOL,2490,4,Fall,2021,HONORS GENETICS,,,,,,,,"CNCF,CNLF"
24710,BIOL,3310,3,Fall,2021,NEUROETHOLOGY,,,,,,,,CNCF
23839,BIOL,3360,3,Fall,2021,INTRODUCTION TO MARINE BIOLOGY,,,,,,,,"BIOE,CNCF,EAEB"
24711,BIOL,3370,3,Fall,2021,PRINCIPLES OF NEUROSCIENCE,"Puri, Amrita M",TR,1215,1330,,,,CNCF
12582,BIOL,3402,4,Fall,2021,CELL BIOLOGY,"Naylor, Kari K",R,925,1205,MWF,1000,1050,"2C01,2I01,CNCF,CNLF"
12586,BIOL,3402,4,Fall,2021,CELL BIOLOGY,"Naylor, Kari K",MWF,1000,1050,R,1440,1720,"2C01,2I01,CNCF,CNLF"
16617,BIOL,3402,4,Fall,2021,CELL BIOLOGY,"Yoder, Michael D",M,1300,1550,TR,1440,1555,"2C01,2I01,CNCF,CNLF"
23753,BIOL,3402,4,Fall,2021,CELL BIOLOGY,,,,,,,,"2C01,2I01,CNCF,CNLF"
12589,BIOL,3403,4,Fall,2021,GENERAL ECOLOGY,"Halvorson, Halvor M",TR,925,1040,W,1300,1550,"2I01,CNCF,CNLF"
12591,BIOL,3403,4,Fall,2021,GENERAL ECOLOGY,"Halvorson, Halvor M",TR,925,1040,F,1300,1550,"2I01,CNCF,CNLF"
22525,BIOL,3403,4,Fall,2021,GENERAL ECOLOGY,"Wiley, Erin T",MWF,1100,1150,T,1440,1720,"2I01,CNCF,CNLF"
23795,BIOL,3403,4,Fall,2021,GENERAL ECOLOGY,"Wiley, Erin T",MWF,1100,1150,R,1440,1720,"2I01,CNCF,CNLF"
25074,BIOL,3403,4,Fall,2021,HONORS GENERAL ECOLOGY,,,,,,,,"2I01,CNCF,CNLF"
23765,BIOL,3406,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY I,"Hicks, Kristine K",M,900,1150,MW,1430,1545,"CNCF,CNLF"
23766,BIOL,3406,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY I,"Hicks, Kristine K",R,800,1040,MW,1300,1415,"CNCF,CNLF"
23767,BIOL,3406,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY I,"Hicks, Kristine K",F,900,1150,MW,1430,1545,"CNCF,CNLF"
23768,BIOL,3406,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY I,"Hicks, Kristine K",T,800,1040,MW,1300,1415,"CNCF,CNLF"
23769,BIOL,3406,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY I,"Hicks, Kristine K",W,900,1150,MW,1300,1415,"CNCF,CNLF"
23833,BIOL,3406,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY I,"Thomas, Candice M",MWF,1000,1050,M,1200,1450,"CNCF,CNLF"
23834,BIOL,3406,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY I,"Thomas, Candice M",MWF,1000,1050,T,1050,1330,"CNCF,CNLF"
23835,BIOL,3406,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY I,"Thomas, Candice M",MWF,1000,1050,R,1050,1330,"CNCF,CNLF"
24712,BIOL,3406,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY I,"Thomas, Candice M",MWF,1000,1050,T,1440,1720,"CNCF,CNLF"
23841,BIOL,3407,4,Fall,2021,STRUCTURE/FUNCT HUMAN BODY II,"Wainwright, Roger M",MWF,1300,1350,W,1500,1750,"CNCF,CNLF"
25330,BIOL,3410,4,Fall,2021,VERTEBRATE ZOOLOGY,"McDonald, Mary V",TR,800,915,T,1440,1720,"BIOE,BLAB,CNCF,DOOR"
25331,BIOL,3410,4,Fall,2021,VERTEBRATE ZOOLOGY,"McDonald, Mary V",W,600,850,TR,800,915,"BIOE,BLAB,CNCF,DOOR"
15651,BIOL,3420,4,Fall,2021,GENERAL MICROBIOLOGY,"Rowley, Benjamin M",,,,,,,"BIOE,BLAB,CAMC,CNCF"
15652,BIOL,3420,4,Fall,2021,GENERAL MICROBIOLOGY,"Rowley, Benjamin M",,,,,,,"BIOE,BLAB,CAMC,CNCF"
25063,BIOL,3420,4,Fall,2021,HONORS GENERAL MICROBIOLOGY,,,,,,,,"BIOE,BLAB,CAMC,CNCF"
25168,BIOL,3V45,3,Fall,2021,INTERNSHIP IN BIOLOGY,,,,,,,,CNCF
25170,BIOL,3V45,2,Fall,2021,Biology Medical Internship,,,,,,,,CNCF
25657,BIOL,3V45,3,Fall,2021,INTERNSHIP IN BIOLOGY,"Haselkorn, Tamara S",,,,,,,CNCF
25808,BIOL,3V45,2,Fall,2021,INTERNSHIP IN BIOLOGY,"Manning, Anthony T",,,,,,,CNCF
25940,BIOL,3V45,3,Fall,2021,INTERNSHIP IN BIOLOGY,"Halvorson, Halvor M",,,,,,,CNCF
25177,BIOL,3V50,1,Fall,2021,INDEPENDENT STUDY,,,,,,,,"CNCF,CNLF"
